Restaurant_Name,Date,Daily_Revenue,Daily_Inventory_Cost,Daily_Labor_Cost,Profit
Savory Bites,2023-02-09,7603.49,0.0,186.22000000000003,7417.2699999999995
Savory Bites,2023-02-10,7188.55,0.0,173.06,7015.49
Savory Bites,2023-02-11,7407.03,0.0,127.9,7279.13
Savory Bites,2023-02-12,7415.49,865.5899999999999,98.32,6451.58
Savory Bites,2023-02-13,7249.79,0.0,172.06,7077.73
Savory Bites,2023-02-14,6841.05,0.0,149.48,6691.570000000001
Savory Bites,2023-02-15,7773.45,0.0,198.08,7575.37
Savory Bites,2023-02-16,8314.73,0.0,148.60000000000002,8166.129999999999
Savory Bites,2023-02-17,7147.98,0.0,221.62,6926.36
Savory Bites,2023-02-18,7748.08,0.0,103.03999999999999,7645.04
Savory Bites,2023-02-19,7971.53,723.75,196.64,7051.139999999999
Savory Bites,2023-02-20,7560.69,0.0,151.32,7409.37
Savory Bites,2023-02-21,7845.64,0.0,176.89999999999998,7668.740000000001
Savory Bites,2023-02-22,7775.27,0.0,179.6,7595.67
Savory Bites,2023-02-23,6966.52,0.0,189.7,6776.820000000001
Savory Bites,2023-02-24,7459.01,0.0,103.03999999999999,7355.97
Savory Bites,2023-02-25,8044.31,0.0,221.62,7822.6900000000005
Savory Bites,2023-02-26,6828.74,893.29,230.5,5704.95
Savory Bites,2023-02-27,7776.79,0.0,126.16,7650.63
Savory Bites,2023-02-28,7467.13,0.0,184.56,7282.57
Savory Bites,2023-03-01,7194.96,0.0,189.2,7005.76
Savory Bites,2023-03-02,7902.49,0.0,158.82,7743.67
Savory Bites,2023-03-03,6788.56,0.0,133.64,6654.92
Savory Bites,2023-03-04,7644.97,0.0,148.07999999999998,7496.89
Savory Bites,2023-03-05,7463.8099999999995,1531.6299999999999,221.21999999999997,5710.959999999999
Savory Bites,2023-03-06,7466.23,0.0,98.72,7367.509999999999
Savory Bites,2023-03-07,7352.22,0.0,200.56,7151.66
Savory Bites,2023-03-08,6989.61,0.0,234.12,6755.49
Savory Bites,2023-03-09,7298.02,0.0,174.82,7123.200000000001
Savory Bites,2023-03-10,8176.94,0.0,108.6,8068.339999999999
Savory Bites,2023-03-11,7408.27,0.0,148.2,7260.070000000001
Savory Bites,2023-03-12,7582.16,634.22,234.14,6713.8
Savory Bites,2023-03-13,7367.62,0.0,153.12,7214.5
Savory Bites,2023-03-14,7027.82,0.0,157.8,6870.0199999999995
Savory Bites,2023-03-15,7308.32,0.0,178.5,7129.82
Savory Bites,2023-03-16,7499.0,0.0,129.06,7369.94
Savory Bites,2023-03-17,7660.29,0.0,130.56,7529.73
Savory Bites,2023-03-18,6868.48,0.0,179.3,6689.179999999999
Savory Bites,2023-03-19,7598.05,1029.16,217.1,6351.79
Savory Bites,2023-03-20,6927.95,0.0,151.0,6776.95
Savory Bites,2023-03-21,7201.46,0.0,258.0,6943.46
Savory Bites,2023-03-22,7424.79,0.0,197.64,7227.15
Savory Bites,2023-03-23,7167.49,0.0,204.9,6962.59
Savory Bites,2023-03-24,7052.67,0.0,172.62,6880.05
Savory Bites,2023-03-25,8179.78,0.0,159.4,8020.38
Savory Bites,2023-03-26,7646.49,510.77,229.82,6905.9
Savory Bites,2023-03-27,7978.03,0.0,149.32,7828.71
Savory Bites,2023-03-28,6818.57,0.0,153.24,6665.33
Savory Bites,2023-03-29,7309.32,0.0,199.64,7109.679999999999
Savory Bites,2023-03-30,6779.58,0.0,189.9,6589.68
Savory Bites,2023-03-31,7167.54,0.0,154.56,7012.98
Savory Bites,2023-04-01,7480.75,0.0,127.94,7352.81
Savory Bites,2023-04-02,7249.24,962.5500000000001,162.8,6123.889999999999
Savory Bites,2023-04-03,7653.53,0.0,230.89999999999998,7422.63
Savory Bites,2023-04-04,7065.25,0.0,158.33999999999997,6906.91
Savory Bites,2023-04-05,7402.39,0.0,179.62,7222.77
Savory Bites,2023-04-06,7937.37,0.0,184.66,7752.71
Savory Bites,2023-04-07,7663.31,0.0,147.64,7515.67
Savory Bites,2023-04-08,7354.49,0.0,221.62,7132.87
Savory Bites,2023-04-09,7491.85,1387.81,222.44,5881.6
Savory Bites,2023-04-10,7469.14,0.0,130.62,7338.52
Savory Bites,2023-04-11,7424.18,0.0,123.28,7300.900000000001
Savory Bites,2023-04-12,7059.26,0.0,151.8,6907.46
Savory Bites,2023-04-13,6595.38,0.0,148.68,6446.7
Savory Bites,2023-04-14,7808.11,0.0,190.10000000000002,7618.009999999999
Savory Bites,2023-04-15,8062.29,0.0,126.22,7936.07
Savory Bites,2023-04-16,7445.81,1011.01,252.6,6182.200000000001
Savory Bites,2023-04-17,7789.84,0.0,159.4,7630.4400000000005
Savory Bites,2023-04-18,7522.66,0.0,130.32,7392.34
Savory Bites,2023-04-19,7784.01,0.0,148.01999999999998,7635.99
Savory Bites,2023-04-20,7166.41,0.0,175.78,6990.63
Savory Bites,2023-04-21,7784.51,0.0,200.32,7584.1900000000005
Savory Bites,2023-04-22,7484.96,0.0,253.9,7231.06
Savory Bites,2023-04-23,7495.03,494.82,157.52,6842.69
Savory Bites,2023-04-24,6733.27,0.0,172.28,6560.990000000001
Savory Bites,2023-04-25,7529.76,0.0,147.84,7381.92
Savory Bites,2023-04-26,8013.47,0.0,221.62,7791.85
Savory Bites,2023-04-27,7275.35,0.0,181.26,7094.09
Savory Bites,2023-04-28,8091.05,0.0,222.44,7868.610000000001
Savory Bites,2023-04-29,7111.13,0.0,105.16,7005.97
Savory Bites,2023-04-30,7189.27,773.77,229.82,6185.68
Savory Bites,2023-05-01,7485.27,0.0,225.21999999999997,7260.05
Savory Bites,2023-05-02,7591.49,0.0,153.24,7438.25
Savory Bites,2023-05-03,7642.74,0.0,180.26,7462.48
Savory Bites,2023-05-04,6760.54,0.0,207.52000000000004,6553.0199999999995
Savory Bites,2023-05-05,7853.63,0.0,123.34,7730.29
Savory Bites,2023-05-06,7049.02,0.0,173.10000000000002,6875.92
Savory Bites,2023-05-07,7517.53,877.34,179.0,6461.19
Savory Bites,2023-05-08,7534.6,0.0,252.60000000000002,7282.0
Savory Bites,2023-05-09,7554.9800000000005,0.0,228.34000000000003,7326.64
Savory Bites,2023-05-10,7685.79,0.0,151.48,7534.31
Savory Bites,2023-05-11,7008.81,0.0,158.1,6850.71
Savory Bites,2023-05-12,7265.52,0.0,234.18,7031.34
Savory Bites,2023-05-13,7097.27,0.0,207.84,6889.43
Savory Bites,2023-05-14,8220.93,1233.8799999999999,172.92000000000002,6814.13
Savory Bites,2023-05-15,7443.88,0.0,128.82,7315.06
Savory Bites,2023-05-16,6948.98,0.0,182.38,6766.599999999999
Savory Bites,2023-05-17,7106.08,0.0,204.24,6901.84
Savory Bites,2023-05-18,6904.5199999999995,0.0,238.32,6666.2
Savory Bites,2023-05-19,7349.34,0.0,98.52000000000001,7250.82
Savory Bites,2023-05-20,7562.74,0.0,130.76,7431.98
Savory Bites,2023-05-21,7143.38,1457.55,127.38,5558.450000000001
Savory Bites,2023-05-22,7616.8,0.0,150.0,7466.8
Savory Bites,2023-05-23,7305.24,0.0,244.0,7061.24
Savory Bites,2023-05-24,7259.41,0.0,216.4,7043.01
Savory Bites,2023-05-25,7833.18,0.0,216.0,7617.18
Savory Bites,2023-05-26,7454.65,0.0,127.66,7326.99
Savory Bites,2023-05-27,7475.01,0.0,200.54000000000002,7274.47
Savory Bites,2023-05-28,7613.51,1054.21,203.98000000000002,6355.32
Savory Bites,2023-05-29,7541.84,0.0,105.16,7436.68
Savory Bites,2023-05-30,7527.64,0.0,153.48,7374.160000000001
Savory Bites,2023-05-31,7314.05,0.0,176.94,7137.110000000001
Savory Bites,2023-06-01,7537.1900000000005,0.0,100.47999999999999,7436.710000000001
Savory Bites,2023-06-02,7056.51,0.0,173.5,6883.01
Savory Bites,2023-06-03,7343.24,0.0,126.06,7217.179999999999
Savory Bites,2023-06-04,7582.94,1011.66,184.16,6387.12
Savory Bites,2023-06-05,7491.51,0.0,157.32,7334.1900000000005
Savory Bites,2023-06-06,7830.13,0.0,132.88,7697.25
Savory Bites,2023-06-07,7647.16,0.0,231.66,7415.5
Savory Bites,2023-06-08,7063.43,0.0,147.32,6916.110000000001
Savory Bites,2023-06-09,7037.63,0.0,226.62,6811.01
Savory Bites,2023-06-10,6891.29,0.0,172.06,6719.23
Savory Bites,2023-06-11,7627.81,707.6700000000001,155.07999999999998,6765.06
Savory Bites,2023-06-12,7444.12,0.0,184.74,7259.38
Savory Bites,2023-06-13,7911.15,0.0,130.46,7780.69
Savory Bites,2023-06-14,7409.01,0.0,154.35999999999999,7254.650000000001
Savory Bites,2023-06-15,7415.04,0.0,128.98000000000002,7286.0599999999995
Savory Bites,2023-06-16,7090.9800000000005,0.0,216.8,6874.18
Savory Bites,2023-06-17,7533.65,0.0,200.32,7333.33
Savory Bites,2023-06-18,7271.53,876.33,148.44,6246.76
Savory Bites,2023-06-19,7496.19,0.0,127.14000000000001,7369.049999999999
Savory Bites,2023-06-20,7174.04,0.0,181.26,6992.78
Savory Bites,2023-06-21,7246.26,0.0,183.07999999999998,7063.18
Savory Bites,2023-06-22,6805.02,0.0,182.3,6622.72
Savory Bites,2023-06-23,7718.37,0.0,148.68,7569.69
Savory Bites,2023-06-24,6977.96,0.0,148.68,6829.28
Savory Bites,2023-06-25,7744.6,943.43,126.22,6674.950000000001
Savory Bites,2023-06-26,7664.8,0.0,130.92,7533.88
Savory Bites,2023-06-27,7302.14,0.0,154.35999999999999,7147.780000000001
Savory Bites,2023-06-28,7328.27,0.0,245.39999999999998,7082.870000000001
Savory Bites,2023-06-29,7581.67,0.0,126.82000000000001,7454.85
Savory Bites,2023-06-30,8138.0599999999995,0.0,211.1,7926.959999999999
Savory Bites,2023-07-01,6734.97,0.0,197.4,6537.570000000001
Savory Bites,2023-07-02,6799.72,1152.72,240.07999999999998,5406.92
Savory Bites,2023-07-03,6349.41,0.0,231.66,6117.75
Savory Bites,2023-07-04,7475.52,0.0,263.9,7211.620000000001
Savory Bites,2023-07-05,7171.69,0.0,123.02000000000001,7048.669999999999
Savory Bites,2023-07-06,7633.78,0.0,264.70000000000005,7369.08
Savory Bites,2023-07-07,7209.41,0.0,205.72,7003.69
Savory Bites,2023-07-08,7595.2300000000005,0.0,226.54000000000002,7368.6900000000005
Savory Bites,2023-07-09,7041.31,817.06,197.4,6026.85
Savory Bites,2023-07-10,7076.01,0.0,160.84,6915.17
Savory Bites,2023-07-11,6586.89,0.0,150.2,6436.6900000000005
Savory Bites,2023-07-12,7321.74,0.0,100.32,7221.42
Savory Bites,2023-07-13,7137.53,0.0,149.88,6987.65
Savory Bites,2023-07-14,7079.66,0.0,155.1,6924.5599999999995
Savory Bites,2023-07-15,7523.6,0.0,185.32,7338.280000000001
Savory Bites,2023-07-16,7806.09,446.15,237.5,7122.4400000000005
Savory Bites,2023-07-17,7308.87,0.0,226.14,7082.73
Savory Bites,2023-07-18,7238.8,0.0,183.70000000000002,7055.1
Savory Bites,2023-07-19,7956.41,0.0,172.02,7784.389999999999
Savory Bites,2023-07-20,7673.92,0.0,203.83999999999997,7470.08
Savory Bites,2023-07-21,7659.79,0.0,125.38,7534.41
Savory Bites,2023-07-22,6880.1,0.0,123.25999999999999,6756.84
Savory Bites,2023-07-23,7358.29,1132.59,177.02,6048.68
Savory Bites,2023-07-24,7278.69,0.0,207.92000000000002,7070.7699999999995
Savory Bites,2023-07-25,7863.21,0.0,182.14,7681.07
Savory Bites,2023-07-26,8189.36,0.0,203.44,7985.92
Savory Bites,2023-07-27,7427.12,0.0,258.5,7168.62
Savory Bites,2023-07-28,7236.74,0.0,184.76,7051.98
Savory Bites,2023-07-29,7731.31,0.0,228.74,7502.570000000001
Savory Bites,2023-07-30,7298.22,473.57,135.4,6689.25
Savory Bites,2023-07-31,7704.37,0.0,135.8,7568.57
Savory Bites,2023-08-01,7648.1,0.0,155.07999999999998,7493.02
Savory Bites,2023-08-02,7358.5199999999995,0.0,130.82000000000002,7227.7
Savory Bites,2023-08-03,6996.58,0.0,251.4,6745.18
Savory Bites,2023-08-04,7639.16,0.0,147.16,7492.0
Savory Bites,2023-08-05,7631.18,0.0,153.24,7477.9400000000005
Savory Bites,2023-08-06,6774.36,729.75,220.5,5824.11
Savory Bites,2023-08-07,7289.52,0.0,197.68,7091.84
Savory Bites,2023-08-08,7026.49,0.0,240.07999999999998,6786.41
Savory Bites,2023-08-09,7172.91,0.0,250.39999999999998,6922.51
Savory Bites,2023-08-10,7731.49,0.0,184.52,7546.969999999999
Savory Bites,2023-08-11,8195.9,0.0,178.5,8017.4
Savory Bites,2023-08-12,7622.86,0.0,226.14,7396.719999999999
Savory Bites,2023-08-13,7037.52,1290.8899999999999,176.6,5570.030000000001
Savory Bites,2023-08-14,7182.52,0.0,123.30000000000001,7059.22
Savory Bites,2023-08-15,7167.05,0.0,183.70000000000002,6983.35
Savory Bites,2023-08-16,7244.92,0.0,185.06,7059.86
Savory Bites,2023-08-17,7340.61,0.0,245.8,7094.8099999999995
Savory Bites,2023-08-18,7134.91,0.0,177.9,6957.01
Savory Bites,2023-08-19,7874.36,0.0,258.5,7615.86
Savory Bites,2023-08-20,7214.9800000000005,1177.27,180.06,5857.650000000001
Savory Bites,2023-08-21,7349.94,0.0,172.78,7177.16
Savory Bites,2023-08-22,7137.86,0.0,259.8,6878.0599999999995
Savory Bites,2023-08-23,7842.61,0.0,265.1,7577.509999999999
Savory Bites,2023-08-24,7261.16,0.0,147.16,7114.0
Savory Bites,2023-08-25,7542.81,0.0,131.16,7411.650000000001
Savory Bites,2023-08-26,6943.38,0.0,171.5,6771.88
Savory Bites,2023-08-27,7161.57,834.56,197.36,6129.65
Savory Bites,2023-08-28,7381.57,0.0,209.5,7172.07
Savory Bites,2023-08-29,7689.42,0.0,245.0,7444.42
Savory Bites,2023-08-30,7179.7,0.0,198.08,6981.62
Savory Bites,2023-08-31,7669.29,0.0,207.04000000000002,7462.25
Savory Bites,2023-09-01,7972.55,0.0,185.82,7786.7300000000005
Savory Bites,2023-09-02,7319.53,0.0,171.82,7147.71
Savory Bites,2023-09-03,7512.64,402.88,99.12,7010.64
Savory Bites,2023-09-04,7677.46,0.0,162.4,7515.06
Savory Bites,2023-09-05,7766.24,0.0,153.0,7613.24
Savory Bites,2023-09-06,7511.15,0.0,175.82,7335.33
Savory Bites,2023-09-07,6894.04,0.0,106.24000000000001,6787.8
Savory Bites,2023-09-08,7023.5199999999995,0.0,128.18,6895.339999999999
Savory Bites,2023-09-09,7396.44,0.0,151.64,7244.799999999999
Savory Bites,2023-09-10,7792.12,779.03,150.2,6862.889999999999
Savory Bites,2023-09-11,7456.24,0.0,155.94,7300.3
Savory Bites,2023-09-12,8039.51,0.0,148.64000000000001,7890.87
Savory Bites,2023-09-13,7400.76,0.0,149.8,7250.96
Savory Bites,2023-09-14,7326.56,0.0,131.14,7195.42
Savory Bites,2023-09-15,7380.62,0.0,183.70000000000002,7196.92
Savory Bites,2023-09-16,7783.23,0.0,185.68,7597.549999999999
Savory Bites,2023-09-17,7750.32,866.17,127.9,6756.25
Savory Bites,2023-09-18,7403.26,0.0,159.12,7244.14
Savory Bites,2023-09-19,7052.27,0.0,233.82,6818.450000000001
Savory Bites,2023-09-20,7727.35,0.0,176.06,7551.29
Savory Bites,2023-09-21,7252.64,0.0,103.56,7149.08
Savory Bites,2023-09-22,6941.79,0.0,126.32,6815.47
Savory Bites,2023-09-23,6984.11,0.0,233.5,6750.61
Savory Bites,2023-09-24,7216.47,618.07,234.18,6364.22
Savory Bites,2023-09-25,7688.86,0.0,177.57999999999998,7511.28
Savory Bites,2023-09-26,7269.26,0.0,203.5,7065.76
Savory Bites,2023-09-27,7884.57,0.0,186.86,7697.71
Savory Bites,2023-09-28,6980.46,0.0,180.57999999999998,6799.88
Savory Bites,2023-09-29,7305.14,0.0,158.33999999999997,7146.8
Savory Bites,2023-09-30,7316.86,0.0,235.9,7080.96
Savory Bites,2023-10-01,7032.55,936.81,221.94,5873.8
Savory Bites,2023-10-02,7223.83,0.0,211.4,7012.43
Savory Bites,2023-10-03,7377.15,0.0,179.38,7197.7699999999995
Savory Bites,2023-10-04,7491.5,0.0,201.24,7290.26
Savory Bites,2023-10-05,7808.43,0.0,207.84,7600.59
Savory Bites,2023-10-06,7084.43,0.0,128.78,6955.650000000001
Savory Bites,2023-10-07,7300.74,0.0,153.44,7147.3
Savory Bites,2023-10-08,7168.08,762.54,158.1,6247.44
Savory Bites,2023-10-09,7401.7699999999995,0.0,101.03999999999999,7300.73
Savory Bites,2023-10-10,6841.68,0.0,125.86000000000001,6715.820000000001
Savory Bites,2023-10-11,7018.29,0.0,185.82,6832.47
Savory Bites,2023-10-12,7445.24,0.0,201.64,7243.599999999999
Savory Bites,2023-10-13,7096.78,0.0,221.62,6875.16
Savory Bites,2023-10-14,7206.09,0.0,172.78,7033.31
Savory Bites,2023-10-15,6629.73,851.6899999999999,231.3,5546.74
Savory Bites,2023-10-16,7543.63,0.0,179.78,7363.85
Savory Bites,2023-10-17,7662.89,0.0,200.95999999999998,7461.93
Savory Bites,2023-10-18,6949.43,0.0,176.94,6772.490000000001
Savory Bites,2023-10-19,7152.08,0.0,172.3,6979.78
Savory Bites,2023-10-20,7381.99,0.0,212.74,7169.25
Savory Bites,2023-10-21,7417.29,0.0,154.98000000000002,7262.3099999999995
Savory Bites,2023-10-22,7662.38,1068.06,162.2,6432.12
Savory Bites,2023-10-23,7822.18,0.0,172.98000000000002,7649.200000000001
Savory Bites,2023-10-24,7560.05,0.0,200.54000000000002,7359.51
Savory Bites,2023-10-25,7103.86,0.0,196.84,6907.0199999999995
Savory Bites,2023-10-26,7146.2,0.0,206.4,6939.8
Savory Bites,2023-10-27,7412.1,0.0,200.32,7211.780000000001
Savory Bites,2023-10-28,6930.14,0.0,189.70000000000002,6740.4400000000005
Savory Bites,2023-10-29,7569.57,968.3800000000001,159.88,6441.3099999999995
Savory Bites,2023-10-30,7879.92,0.0,155.24,7724.68
Savory Bites,2023-10-31,7496.34,0.0,176.6,7319.74
Savory Bites,2023-11-01,7556.26,0.0,128.54000000000002,7427.72
Savory Bites,2023-11-02,7413.11,0.0,127.14000000000001,7285.969999999999
Savory Bites,2023-11-03,7254.42,0.0,232.60000000000002,7021.82
Savory Bites,2023-11-04,7240.45,0.0,231.66,7008.79
Savory Bites,2023-11-05,7709.37,1323.8000000000002,201.12,6184.45
Savory Bites,2023-11-06,7458.51,0.0,184.5,7274.01
Savory Bites,2023-11-07,7860.53,0.0,237.0,7623.53
Savory Bites,2023-11-08,7684.54,0.0,172.14,7512.4
Savory Bites,2023-11-09,7832.0199999999995,0.0,183.07999999999998,7648.94
Savory Bites,2023-11-10,7484.75,0.0,200.04,7284.71
Savory Bites,2023-11-11,6770.66,0.0,181.9,6588.76
Savory Bites,2023-11-12,7516.48,894.49,156.2,6465.789999999999
Savory Bites,2023-11-13,7325.21,0.0,101.36,7223.85
Savory Bites,2023-11-14,7275.11,0.0,123.25999999999999,7151.849999999999
Savory Bites,2023-11-15,6980.25,0.0,160.04,6820.21
Savory Bites,2023-11-16,7625.75,0.0,132.0,7493.75
Savory Bites,2023-11-17,7792.14,0.0,250.0,7542.14
Savory Bites,2023-11-18,7209.66,0.0,212.56,6997.099999999999
Savory Bites,2023-11-19,7867.83,750.64,216.8,6900.389999999999
Savory Bites,2023-11-20,7395.08,0.0,101.56,7293.5199999999995
Savory Bites,2023-11-21,7818.56,0.0,199.39999999999998,7619.160000000001
Savory Bites,2023-11-22,8108.74,0.0,155.34,7953.4
Savory Bites,2023-11-23,7518.71,0.0,101.56,7417.15
Savory Bites,2023-11-24,6790.99,0.0,101.56,6689.429999999999
Savory Bites,2023-11-25,7023.7,0.0,203.68,6820.0199999999995
Savory Bites,2023-11-26,7501.5,535.66,185.06,6780.78
Savory Bites,2023-11-27,7045.01,0.0,209.78,6835.2300000000005
Savory Bites,2023-11-28,7620.69,0.0,220.82,7399.87
Savory Bites,2023-11-29,7330.72,0.0,245.8,7084.92
Savory Bites,2023-11-30,7388.28,0.0,102.16,7286.12
Savory Bites,2023-12-01,7672.91,0.0,200.72,7472.19
Savory Bites,2023-12-02,7126.33,0.0,236.7,6889.63
Savory Bites,2023-12-03,7469.53,769.73,208.74,6491.0599999999995
Savory Bites,2023-12-04,7652.91,0.0,183.90000000000003,7469.01
Savory Bites,2023-12-05,7324.75,0.0,225.21999999999997,7099.53
Savory Bites,2023-12-06,7204.86,0.0,147.64,7057.219999999999
Savory Bites,2023-12-07,7390.73,0.0,98.52000000000001,7292.209999999999
Savory Bites,2023-12-08,6583.39,0.0,122.74,6460.650000000001
Savory Bites,2023-12-09,6497.72,0.0,251.8,6245.92
Savory Bites,2023-12-10,7336.38,1007.53,103.72,6225.13
Savory Bites,2023-12-11,7351.57,0.0,230.5,7121.07
Savory Bites,2023-12-12,7389.22,0.0,124.74,7264.4800000000005
Savory Bites,2023-12-13,7475.62,0.0,184.0,7291.62
Savory Bites,2023-12-14,7705.39,0.0,198.24,7507.150000000001
Savory Bites,2023-12-15,6807.8,0.0,178.42000000000002,6629.38
Savory Bites,2023-12-16,8371.29,0.0,152.0,8219.29
Savory Bites,2023-12-17,7047.3099999999995,850.79,184.16,6012.36
Savory Bites,2023-12-18,7345.77,0.0,185.02,7160.75
Savory Bites,2023-12-19,7310.37,0.0,186.66,7123.71
Savory Bites,2023-12-20,7366.3,0.0,159.56,7206.74
Savory Bites,2023-12-21,7635.73,0.0,122.82,7512.91
Savory Bites,2023-12-22,7199.12,0.0,125.82,7073.3
Savory Bites,2023-12-23,7186.74,0.0,103.56,7083.179999999999
Savory Bites,2023-12-24,7742.85,657.3,196.95999999999998,6888.59
Savory Bites,2023-12-25,7185.97,0.0,180.12,7005.85
Savory Bites,2023-12-26,7211.9800000000005,0.0,180.04000000000002,7031.9400000000005
Savory Bites,2023-12-27,7173.57,0.0,213.82,6959.75
Savory Bites,2023-12-28,7265.09,0.0,128.68,7136.41
Savory Bites,2023-12-29,7450.33,0.0,158.48,7291.85
Savory Bites,2023-12-30,7429.38,0.0,232.20000000000002,7197.18
Savory Bites,2023-12-31,7061.01,917.47,202.72,5940.82
Savory Bites,2024-01-01,7405.53,0.0,203.68,7201.849999999999
Savory Bites,2024-01-02,7418.27,0.0,199.39999999999998,7218.870000000001
Savory Bites,2024-01-03,7093.6,0.0,227.01999999999998,6866.58
Savory Bites,2024-01-04,7773.29,0.0,150.04000000000002,7623.25
Savory Bites,2024-01-05,7016.24,0.0,173.12,6843.12
Savory Bites,2024-01-06,7492.34,0.0,102.0,7390.34
Savory Bites,2024-01-07,7501.69,852.32,101.03999999999999,6548.33
Savory Bites,2024-01-08,7331.07,0.0,206.32,7124.75
Savory Bites,2024-01-09,6999.76,0.0,108.0,6891.76
Savory Bites,2024-01-10,7702.12,0.0,182.29999999999998,7519.82
Savory Bites,2024-01-11,7534.22,0.0,237.32,7296.900000000001
Savory Bites,2024-01-12,7727.88,0.0,177.06,7550.82
Savory Bites,2024-01-13,7244.15,0.0,212.56,7031.589999999999
Savory Bites,2024-01-14,6843.69,1178.69,209.0,5456.0
Savory Bites,2024-01-15,7179.94,0.0,176.46,7003.48
Savory Bites,2024-01-16,8172.02,0.0,151.64,8020.38
Savory Bites,2024-01-17,6883.91,0.0,180.04000000000002,6703.87
Savory Bites,2024-01-18,6630.68,0.0,186.86,6443.820000000001
Savory Bites,2024-01-19,7949.83,0.0,182.54,7767.29
Savory Bites,2024-01-20,7211.34,0.0,153.08,7058.26
Savory Bites,2024-01-21,7112.84,817.99,265.70000000000005,6029.15
Savory Bites,2024-01-22,7872.33,0.0,174.54,7697.79
Savory Bites,2024-01-23,7187.11,0.0,101.03999999999999,7086.07
Savory Bites,2024-01-24,7535.01,0.0,127.98,7407.030000000001
Savory Bites,2024-01-25,8014.92,0.0,179.94,7834.9800000000005
Savory Bites,2024-01-26,7075.02,0.0,246.7,6828.320000000001
Savory Bites,2024-01-27,7130.97,0.0,154.56,6976.41
Savory Bites,2024-01-28,8024.91,1217.5,221.9,6585.51
Savory Bites,2024-01-29,7517.21,0.0,185.02,7332.19
Savory Bites,2024-01-30,7110.39,0.0,204.64,6905.75
Savory Bites,2024-01-31,7774.59,0.0,196.48000000000002,7578.110000000001
Savory Bites,2024-02-01,7567.78,0.0,231.8,7335.98
Savory Bites,2024-02-02,7307.48,0.0,148.28,7159.2
Savory Bites,2024-02-03,7150.87,0.0,174.78,6976.09
Savory Bites,2024-02-04,7411.59,895.14,226.62,6289.83
Savory Bites,2024-02-05,8008.42,0.0,204.39999999999998,7804.02
Savory Bites,2024-02-06,7828.13,0.0,235.12,7593.01
Savory Bites,2024-02-07,7929.46,0.0,259.3,7670.16
Savory Bites,2024-02-08,7644.71,0.0,210.32,7434.39
Savory Bites,2024-02-09,7356.41,0.0,108.8,7247.61
Savory Bites,2024-02-10,6867.23,0.0,129.70000000000002,6737.53
Savory Bites,2024-02-11,7555.8,740.34,208.5,6606.96
Savory Bites,2024-02-12,7377.29,0.0,174.94,7202.35
Savory Bites,2024-02-13,7397.77,0.0,228.34000000000003,7169.43
Savory Bites,2024-02-14,7040.8,0.0,154.8,6886.0
Savory Bites,2024-02-15,7262.89,0.0,221.54000000000002,7041.35
Savory Bites,2024-02-16,6794.76,0.0,172.45999999999998,6622.3
Savory Bites,2024-02-17,7037.66,0.0,202.88,6834.78
Savory Bites,2024-02-18,7628.42,883.54,183.90000000000003,6560.98
Savory Bites,2024-02-19,6857.77,0.0,126.38,6731.39
Savory Bites,2024-02-20,7887.78,0.0,246.4,7641.38
Savory Bites,2024-02-21,7639.39,0.0,260.2,7379.1900000000005
Savory Bites,2024-02-22,7849.96,0.0,128.98000000000002,7720.98
Savory Bites,2024-02-23,7775.8,0.0,163.2,7612.6
Savory Bites,2024-02-24,7633.41,0.0,259.4,7374.01
Savory Bites,2024-02-25,7702.96,809.1999999999999,99.08000000000001,6794.68
Savory Bites,2024-02-26,7240.22,0.0,172.86,7067.360000000001
Savory Bites,2024-02-27,7402.92,0.0,220.89999999999998,7182.02
Savory Bites,2024-02-28,7029.75,0.0,173.66,6856.09
Savory Bites,2024-02-29,7221.72,0.0,100.32,7121.400000000001
Savory Bites,2024-03-01,7133.2300000000005,0.0,103.16,7030.070000000001
Savory Bites,2024-03-02,6803.53,0.0,190.0,6613.53
Savory Bites,2024-03-03,6885.87,1365.3899999999999,231.3,5289.18
Savory Bites,2024-03-04,7982.66,0.0,207.04000000000002,7775.62
Savory Bites,2024-03-05,7743.63,0.0,186.66,7556.97
Savory Bites,2024-03-06,7619.42,0.0,128.62,7490.8
Savory Bites,2024-03-07,7376.56,0.0,210.70000000000002,7165.860000000001
Savory Bites,2024-03-08,6599.77,0.0,178.42000000000002,6421.35
Savory Bites,2024-03-09,7207.79,0.0,179.82,7027.97
Savory Bites,2024-03-10,6931.22,1455.46,153.32,5322.4400000000005
Savory Bites,2024-03-11,7587.6,0.0,258.4,7329.200000000001
Savory Bites,2024-03-12,7016.24,0.0,206.0,6810.24
Savory Bites,2024-03-13,8179.0,0.0,172.38,8006.62
Savory Bites,2024-03-14,7999.26,0.0,148.36,7850.900000000001
Savory Bites,2024-03-15,6872.57,0.0,209.1,6663.469999999999
Savory Bites,2024-03-16,7202.9,0.0,226.57999999999998,6976.32
Savory Bites,2024-03-17,7366.6900000000005,852.5,152.04000000000002,6362.150000000001
Savory Bites,2024-03-18,7463.66,0.0,147.56,7316.099999999999
Savory Bites,2024-03-19,7689.7,0.0,133.04,7556.66
Savory Bites,2024-03-20,7655.03,0.0,176.66,7478.37
Savory Bites,2024-03-21,7592.81,0.0,189.9,7402.910000000001
Savory Bites,2024-03-22,7385.55,0.0,106.03999999999999,7279.51
